Species,Clade,social_system,range_size,pre_var_among,pre_var_within,tmp,dtr,str,pre,body_mass,abundance,X95..Lower.CI,X95..Upper.CI
Falco_peregrinus,Falconidae,1,38104361.8,1.890429468,2.279292037,-0.471831293,10.37093901,34.55481958,47.0364485,759.95,8922996,99104,754139949
Falco_fasciinucha,Falconidae,0,501059.8218,2.220628046,2.771745875,21.03806144,12.45938535,5.717977676,76.01260988,254.69,67269,747,6908436
Pitta_phayrei,EurylaimidaePittidae,0,927700.6528,2.349338478,3.082332813,24.35862881,9.968052904,7.680885454,148.7841188,100,83323,862,7364541
Pitta_nipalensis,EurylaimidaePittidae,0,668283.531,2.389295262,3.137114047,20.32550623,9.456795378,11.25043983,162.3181316,124,94533,1104,8074056
Pitta_soror,EurylaimidaePittidae,0,579014.9569,2.285240856,3.051150159,23.43049198,8.099561835,10.00558633,149.7710117,114,115046,1199,10143122
Pitta_oatesi,EurylaimidaePittidae,0,547817.0198,2.342909955,3.023060554,22.96179159,10.44034591,8.014243312,138.7623763,120,142528,1447,12517145
Pitta_schneideri,EurylaimidaePittidae,0,65839.87222,2.560827613,2.849156195,24.21574835,13.48729502,1.234924241,226.0103968,94.87,10384,118,947997
Pitta_caerulea,EurylaimidaePittidae,0,778971.7659,2.612555765,2.838340409,25.97282566,9.380186273,1.518297098,234.1211468,202,44864,508,3871062
Pitta_cyanea,EurylaimidaePittidae,0,1019585.764,2.309681893,3.112975562,23.21629142,10.44786196,8.198012316,157.5362855,108.99,112456,1212,10509829
Pitta_guajana,EurylaimidaePittidae,0,129669.1572,2.709372181,3.082775052,26.01880752,9.846385977,1.855481492,207.5091203,81.5,NA,NA,NA
Pitta_elliotii,EurylaimidaePittidae,0,605196.0367,2.211105052,3.079136117,24.87867474,8.645033663,7.473456528,151.8224711,94.87,175571,2038,13851381
Pitta_gurneyi,EurylaimidaePittidae,0,2429.880879,2.623547029,3.189306164,26.56902809,8.581374931,3.391166639,228.7178009,60.5,NA,NA,NA
Pitta_baudii,EurylaimidaePittidae,0,604986.5982,2.621372305,2.808382952,26.081552,8.364099385,1.135511276,256.6783758,66,120935,1305,10679853
Pitta_sordida,EurylaimidaePittidae,0,2977202.547,2.484016233,3.006770996,23.82364392,9.711364794,5.859818497,194.1676721,64.5,2196494,22445,205862161
Pitta_maxima,EurylaimidaePittidae,0,23409.64664,2.316203965,2.593122986,25.44542461,9.318040318,0.683981352,197.7258894,190,6489,72,555809
Pitta_superba,EurylaimidaePittidae,0,1830.090473,2.526228587,2.495537678,26.13844999,7.626527945,1.313888709,278.7226257,115,NA,NA,NA
Pitta_steerii,EurylaimidaePittidae,0,117483.709,2.605449786,2.768554017,25.3862747,9.222368807,1.845202691,181.777957,94.8,46484,582,4437773
Pitta_kochi,EurylaimidaePittidae,0,38230.79975,2.68792579,3.228408939,24.08898072,8.955084299,3.864736846,240.7657824,116,18358,193,1759933
Pitta_erythrogaster,EurylaimidaePittidae,0,289376.9375,2.643382409,2.963717095,25.39311484,8.631808732,2.716874984,199.9957627,72.39,393712,4195,36005525
Pitta_dohertyi,EurylaimidaePittidae,0,5433.951894,1.917980969,2.770610809,25.6031599,9.454166889,0.846249908,168.3065338,60,NA,NA,NA
Pitta_arcuata,EurylaimidaePittidae,0,214049.0608,2.633352792,2.734255784,24.30335136,8.828446502,1.037101971,281.1673179,54,70485,794,6924622
Pitta_granatina,EurylaimidaePittidae,0,852985.142,2.61697979,2.819035442,26.42640729,8.477211901,1.282347123,238.7919797,62,96005,973,8440657
Pitta_ussheri,EurylaimidaePittidae,0,41122.34535,2.685476542,2.884719023,25.68839249,7.655459514,1.450576911,230.4994648,55.34,7722,88,749640
Pitta_venusta,EurylaimidaePittidae,0,71169.14795,2.565352192,2.84063975,24.28190708,13.28172473,1.238402774,228.269502,94.87,NA,NA,NA
Pitta_angolensis,EurylaimidaePittidae,0,1147347.701,2.295927474,2.930975761,24.65056446,9.935926804,5.576268891,121.3308111,62.74,527357,5582,48579973
Pitta_reichenowi,EurylaimidaePittidae,0,585863.9725,2.26619676,2.703652407,23.68645399,10.69505575,2.074557011,127.6688697,94.87,45668,479,3890555
Pitta_brachyura,EurylaimidaePittidae,0,1116429.603,2.222404075,3.04832264,24.87892445,12.31412374,15.30104562,95.06675456,55.5,895980,9970,83950810
Pitta_nympha,EurylaimidaePittidae,0,1165759.284,2.432438618,2.850139049,16.86870539,8.222763715,20.89275026,123.2511833,88.28,56598,592,4859958
Pitta_moluccensis,EurylaimidaePittidae,0,937561.3764,2.253630971,3.059542774,25.13217177,9.75727334,6.313965368,153.8057834,76,609104,6304,51298614
Pitta_megarhyncha,EurylaimidaePittidae,0,56694.66113,2.603146505,3.005172193,26.85483732,8.385632038,3.870624983,215.4117973,106,134543,1514,13149299
Pitta_elegans,EurylaimidaePittidae,0,79857.52497,2.600215719,3.010079081,25.26990692,9.949965477,2.378429587,139.1603693,56.6,942297,11066,77118505
Pitta_iris,EurylaimidaePittidae,0,258796.9683,2.292604945,3.019723265,26.84311215,12.38336397,7.812752772,96.14067408,62.19,85089,942,8358872
Pitta_versicolor,EurylaimidaePittidae,0,451692.1801,2.507541936,2.712158747,20.21297878,11.24981615,10.58426396,90.84014324,88.94,360384,3619,30982100
Pitta_anerythra,EurylaimidaePittidae,0,14211.15298,2.486586789,2.665492614,26.03638347,8.38112855,1.573264033,265.1539739,85.99,4435,45,430337
Smithornis_capensis,EurylaimidaePittidae,0,3751914.002,2.114939973,2.885858243,22.90915015,11.645093,5.072595903,98.46369362,23.2,1357048,14620,119320217
Smithornis_sharpei,EurylaimidaePittidae,0,498936.6866,2.284774529,2.835686673,23.55351012,10.05725904,2.260337424,139.3218752,37.5,239438,2357,21992004
Smithornis_rufolateralis,EurylaimidaePittidae,0,1880114.415,2.285880273,2.832967347,24.60080808,10.13685626,2.712106973,139.9517044,19.04,1001374,10308,92595210
Pseudocalyptomena_graueri,EurylaimidaePittidae,0,18563.54506,2.338623166,2.86700662,17.38262781,10.42100716,1.727361143,132.1769931,31.79,1442,16,145852
Corydon_sumatranus,EurylaimidaePittidae,1,2209826.905,2.464913387,2.918813797,25.74404267,9.349214804,3.282494307,206.5491347,140,519022,5994,44817644
Cymbirhynchus_macrorhynchos,EurylaimidaePittidae,0,1624283.494,2.572237186,2.878380892,25.99779237,9.038781861,1.82564552,235.1736687,59.4,382276,4229,34241856
Eurylaimus_javanicus,EurylaimidaePittidae,0,126074.8323,2.707139448,3.083477686,26.05602593,9.844610946,1.845406987,209.0281039,78.2,397965,4810,38609537
Eurylaimus_ochromalus,EurylaimidaePittidae,0,1090418.194,2.60899472,2.864221062,26.09151482,8.841399506,1.634839836,241.7004839,33.3,1025097,10846,88176761
Eurylaimus_steerii,EurylaimidaePittidae,0,96675.60419,2.582251495,2.746774227,25.1703901,9.53150783,1.701720422,173.4783202,38.68,56325,661,4990929
Eurylaimus_samarensis,EurylaimidaePittidae,0,22689.04288,2.716798654,2.871344841,26.53211021,7.617815238,2.562820471,220.2473755,27.1,39471,445,3607624
Serilophus_lunatus,EurylaimidaePittidae,1,1235508.382,2.35977628,3.006162829,22.67351384,10.31838665,7.839537989,148.7344274,34,583039,6019,52914212
Psarisomus_dalhousiae,EurylaimidaePittidae,1,1318582.998,2.331061983,3.032091334,21.46041593,10.27798552,8.294931268,155.9275359,67,1035925,12864,84550194
Calyptomena_viridis,EurylaimidaePittidae,0,1457426.484,2.607815197,2.850652409,25.98236763,9.045644425,1.492242649,242.5387415,58.5,259240,2820,23676446
Calyptomena_hosii,EurylaimidaePittidae,0,146185.6798,2.594822085,2.756978507,23.82349678,9.215661381,0.943224615,292.5310457,92,27328,278,2444667
Calyptomena_whiteheadi,EurylaimidaePittidae,0,95505.36425,2.619133221,2.753560649,23.63666709,9.186722769,0.955902757,290.3745249,156.09,43899,447,4429630
Philepitta_castanea,EurylaimidaePittidae,0,46337.01141,2.596446842,2.983283699,21.27408457,8.435937822,5.195104316,175.6587424,35.4,125191,1357,11611846
Philepitta_schlegeli,EurylaimidaePittidae,0,75629.57683,2.326163786,3.110891731,25.47665158,9.5827162,4.635277775,120.8460739,27.9,63583,739,5559172
Neodrepanis_coruscans,EurylaimidaePittidae,0,55129.60804,2.601603122,2.967072566,21.15463675,8.369047846,5.351428679,173.6751607,6.5,251853,2950,21045014
Neodrepanis_hypoxantha,EurylaimidaePittidae,0,13059.50544,2.579060376,3.060548365,19.13133669,8.929166794,4.620208442,160.8033676,7.1,NA,NA,NA
Sapayoa_aenigma,EurylaimidaePittidae,0,103347.5756,2.619665568,2.983684729,25.58955332,8.668602576,1.539253481,289.8016597,20.8,10423,123,970896
Mionectes_striaticollis,TityridaeTyrannidae,0,318010.8502,2.415691311,2.714769437,17.81962254,12.92017741,2.489493803,122.9433163,15,254417,2551,24706670
Mionectes_olivaceus,TityridaeTyrannidae,0,39754.7526,2.732035362,3.123676593,22.57620767,10.932762,2.14339746,257.3830789,15.31,2560,30,219232
Mionectes_oleagineus,TityridaeTyrannidae,0,8947569.124,2.306622871,2.953036945,25.65659875,10.30230537,2.582316665,181.0093843,11.17,2533881,29482,225345367
Mionectes_macconnelli,TityridaeTyrannidae,0,2588557.723,2.334622543,3.013298081,26.06722804,9.531334971,2.127357699,185.732351,13.5,606851,6407,58357221
Mionectes_rufiventris,TityridaeTyrannidae,0,1057487.402,2.427927872,2.690116747,20.40596977,11.00268058,8.575710623,126.3237449,13.3,200646,2380,17467218
Leptopogon_rufipectus,TityridaeTyrannidae,0,91186.53007,2.446204106,2.708710972,16.61057212,10.53379647,1.562055576,136.7292759,13.4,141634,1413,12282484
Leptopogon_taczanowskii,TityridaeTyrannidae,0,86306.01602,2.235016963,2.675184702,17.60273726,13.49543611,2.54741383,86.50220661,11.5,52120,548,4651352
Leptopogon_amaurocephalus,TityridaeTyrannidae,0,8060136.759,2.348242117,2.878276068,24.41894493,10.93633843,4.471261357,147.9724845,11.7,3343452,36858,297629751
Leptopogon_superciliaris,TityridaeTyrannidae,0,474222.7094,2.521017635,2.784163606,20.23599756,11.2025543,1.749082274,161.1986269,11.7,829504,9882,73242398
Pseudotriccus_pelzelni,TityridaeTyrannidae,0,148376.1962,2.516741882,2.706032898,19.04081094,12.13783391,1.574202887,148.7923574,10.9,32173,358,2788537
Pseudotriccus_simplex,TityridaeTyrannidae,0,68986.06348,2.433374395,2.871467051,19.17181197,12.18384083,4.49681167,126.2832152,9.5,25552,250,2133460
Pseudotriccus_ruficeps,TityridaeTyrannidae,0,194101.7941,2.351108477,2.687587481,15.84386377,12.93542789,2.429325441,107.7923938,11.3,82455,827,6565179
Poecilotriccus_ruficeps,TityridaeTyrannidae,0,129577.7817,2.517653513,2.691488711,16.64988607,11.48687051,1.394574107,136.0793474,8.81,127586,1415,11526107
Poecilotriccus_luluae,TityridaeTyrannidae,0,361.8403538,2.265893698,2.521041393,17.47027779,15.16666698,1.733333111,75.35986328,7.3,24,0,1612
Poecilotriccus_capitalis,TityridaeTyrannidae,0,525289.1672,2.514644068,2.745538997,25.42789301,11.50338229,1.857132964,213.3316154,8,372591,4357,34071672
Poecilotriccus_albifacies,TityridaeTyrannidae,0,4050.693553,2.499041289,2.940904737,22.46071196,11.01885426,3.046458334,186.191555,8,138,1,12798
Taeniotriccus_andrei,TityridaeTyrannidae,0,857576.2391,2.353135249,3.048765144,25.65639454,10.38675845,1.833979483,186.4662247,9.5,208551,2156,20036121
Hemitriccus_minor,TityridaeTyrannidae,0,2416974.334,1.913132976,3.0089718,26.228199,10.71709872,2.344805036,175.1487317,7.4,2252796,27104,205526806
Hemitriccus_spodiops,TityridaeTyrannidae,0,67550.21076,2.419856797,2.852056424,20.38681173,11.76626472,4.743125081,118.6616653,7.19,70994,719,6703469
Hemitriccus_josephinae,TityridaeTyrannidae,0,666063.4253,2.459102732,3.035610054,26.11828624,8.579799548,1.926205425,193.7402793,10.8,19083,224,1770214
Hemitriccus_flammulatus,TityridaeTyrannidae,0,806774.0822,2.390482249,2.915025577,25.32871406,11.02081201,3.823638066,156.2143261,10,426285,4969,35350576
Hemitriccus_diops,TityridaeTyrannidae,0,737548.445,2.437480364,2.684410419,20.58982846,10.94431422,7.915513414,117.2853504,10,399259,4389,34847661
Hemitriccus_obsoletus,TityridaeTyrannidae,0,262970.9304,2.499546043,2.502717698,18.58432117,10.80999292,9.864912445,138.944866,11.6,58364,651,5563160
Hemitriccus_zosterops,TityridaeTyrannidae,0,2016477.475,2.434253267,2.867996712,25.99848547,9.625788461,1.872087125,216.1275997,8.72,719590,7763,68577185
Hemitriccus_griseipectus,TityridaeTyrannidae,0,2653745.301,2.044153872,3.000097112,25.8486444,10.57639846,2.404444768,179.4087301,8.9,1376015,15515,123080652
Hemitriccus_minimus,TityridaeTyrannidae,0,569.5999049,1.728978202,2.971437603,26.31191039,10.65684044,2.648125052,165.3030338,7,1320670,13789,126084519
Hemitriccus_orbitatus,TityridaeTyrannidae,0,663643.4187,2.37614029,2.80230867,20.6697282,11.17725833,7.477450226,118.6110316,9.7,136961,1546,12268372
Hemitriccus_iohannis,TityridaeTyrannidae,0,1022268.504,2.42600199,2.930701326,26.04488056,10.30620007,2.294228308,188.3939251,10,115446,1362,10359793
Hemitriccus_striaticollis,TityridaeTyrannidae,0,3646910.035,2.047792864,3.005062576,26.04698926,11.31138165,3.077221998,151.5065842,8.6,1595679,18404,151715173
Hemitriccus_nidipendulus,TityridaeTyrannidae,0,542148.0063,2.369539919,2.764441811,21.60942666,10.76782431,6.23230774,103.4624204,7.5,462106,5069,37796603
Hemitriccus_margaritaceiventer,TityridaeTyrannidae,0,5590596.106,2.28974725,2.807853512,24.25782649,11.63654929,6.069493042,103.0334037,8.4,5346152,53930,486662250
Hemitriccus_inornatus,TityridaeTyrannidae,0,25906.78713,2.572823604,2.801439577,26.50647418,8.833534029,1.861111085,215.1645796,8.32,4846,53,431987
Hemitriccus_granadensis,TityridaeTyrannidae,0,204194.1826,2.411577703,2.675325768,16.49758252,12.01343076,1.836423115,114.4075481,7.9,263297,3424,25756972
Hemitriccus_rufigularis,TityridaeTyrannidae,0,60981.93972,2.464292169,2.8513237,19.78114266,11.62810783,3.94533335,138.6684803,9.4,22055,246,1939467
Hemitriccus_cinnamomeipectus,TityridaeTyrannidae,0,8958.678991,2.430424531,2.517909606,18.86652819,15.37777774,1.605277777,83.68622843,7.5,180,2,15927
Hemitriccus_mirandae,TityridaeTyrannidae,0,61912.98537,2.383554745,2.781870764,25.12398477,9.380833554,3.500125033,82.08812628,8.64,127564,1355,11926758
Hemitriccus_kaempferi,TityridaeTyrannidae,0,7944.673691,2.543306208,2.648542356,19.92655602,8.321125031,8.951833534,135.6058624,8.64,748,9,70865
Hemitriccus_furcatus,TityridaeTyrannidae,0,60678.50165,2.448975839,2.879489943,19.71812314,10.54781708,7.234036565,122.1070182,8.64,9947,99,903420
Poecilotriccus_senex,TityridaeTyrannidae,0,7349.283505,2.471462488,3.008772373,26.89069462,9.565625191,2.310833335,163.6349335,6.96,927,9,77176
Poecilotriccus_russatus,TityridaeTyrannidae,0,28836.76739,2.66710155,3.017337227,21.02591724,10.5082571,1.629833329,209.4623779,8,2487,30,225749
Poecilotriccus_plumbeiceps,TityridaeTyrannidae,0,1475066.736,2.429635339,2.655807635,20.50213805,10.9833354,8.61287758,120.7171274,5.7,1686322,19738,156401518
Poecilotriccus_latirostris,TityridaeTyrannidae,0,4661103.333,2.274721306,2.913305192,25.57094846,11.09669426,3.346056745,169.1839442,8.1,1885369,20496,165556942
Poecilotriccus_fumifrons,TityridaeTyrannidae,0,2055264.876,2.265408204,3.039938334,26.33445872,10.06001119,2.08108148,170.2813842,6.6,1099535,11672,105045076
Poecilotriccus_sylvia,TityridaeTyrannidae,0,1909899.709,2.469325164,3.011020514,25.9870189,10.00086472,2.871316139,164.082319,7.1,1917016,21929,165330642
Todirostrum_maculatum,TityridaeTyrannidae,0,4363496.68,2.275685595,2.947726876,26.33622772,9.916173819,1.928687572,192.0676451,7.3,5574868,64587,499879364
Todirostrum_poliocephalum,TityridaeTyrannidae,0,465051.9229,2.370286558,2.856187857,20.94081081,11.09699904,6.728235046,114.5828116,6.96,1220619,13761,101758984
Todirostrum_cinereum,TityridaeTyrannidae,0,8243668.879,2.365980883,2.891690467,24.96813861,10.69159083,3.762571626,145.9944379,6.29,9643798,110110,875676011
Todirostrum_viridanum,TityridaeTyrannidae,0,24015.08078,2.194765925,2.490792274,27.56300402,8.654331803,2.866874993,51.76668501,6.96,1844,22,166523
Todirostrum_nigriceps,TityridaeTyrannidae,0,401251.4449,2.600936681,2.947023923,25.44686393,9.741394516,1.731015598,215.6610728,6.5,406671,4451,35522414
Todirostrum_pictum,TityridaeTyrannidae,0,1704255.676,2.476273748,3.004939463,25.68290245,9.336801597,1.949450929,198.2894641,6.8,656048,6826,59726256
Todirostrum_chrysocrotaphum,TityridaeTyrannidae,0,4205502.108,2.279430152,2.919797894,25.88271652,10.31578489,2.299272938,190.1258347,7,1654701,21507,140698328
Poecilotriccus_calopterus,TityridaeTyrannidae,0,208588.8275,2.630890458,2.75232572,25.29094773,11.77164509,1.834029844,261.3701851,7.53,13737,154,1304943
Poecilotriccus_pulchellus,TityridaeTyrannidae,0,6877.804708,2.846337318,3.109243035,20.43541622,11.10850716,3.239583373,282.807251,6.96,412,4,37146
Corythopis_torquatus,TityridaeTyrannidae,0,6636740.568,2.280844713,2.96032843,25.9872339,10.1542043,2.17241579,191.959353,14.3,504298,6038,48751853
Corythopis_delalandi,TityridaeTyrannidae,0,2463976.602,2.33528868,2.856042197,23.15519875,11.67789554,6.429072258,119.9392227,15,508954,5502,47382695
Phyllomyias_fasciatus,TityridaeTyrannidae,0,3601360.745,2.341567674,2.787989296,23.51142243,11.16377207,5.461036791,106.6481945,10.3,1260451,12685,117067410
Phyllomyias_zeledoni,TityridaeTyrannidae,0,85213.26942,2.683063484,2.939498094,21.91785862,11.0921932,2.184166685,219.1431837,10.3,622865,6934,60171269
Phyllomyias_burmeisteri,TityridaeTyrannidae,0,971005.0294,2.447707376,2.667323757,20.32525622,10.91642475,8.516671635,122.8521036,11.1,622865,6934,60171269
Phyllomyias_reiseri,TityridaeTyrannidae,0,650161.7455,2.259673991,2.949523277,24.55798992,11.92566516,4.601050248,124.3259596,7.48,129493,1319,12337150
Phyllomyias_urichi,TityridaeTyrannidae,0,1078.780427,2.400396983,2.725255966,23.68430583,9.997407277,2.420555512,105.9703725,9.12,NA,NA,NA
Phyllomyias_virescens,TityridaeTyrannidae,0,1029199.707,2.451431469,2.634242452,20.32882843,10.86322012,9.205224311,127.9881189,8.2,115561,1318,10785367
Phyllomyias_sclateri,TityridaeTyrannidae,0,87000.00865,2.210000653,2.773639825,17.64304467,13.20064766,7.376048557,76.22507784,9.2,644114,6780,54464201
Phyllomyias_griseocapilla,TityridaeTyrannidae,0,190093.1969,2.42284683,2.803798589,20.63925431,10.4901633,7.216868776,115.9715022,8,171028,1814,16366767
Phyllomyias_griseiceps,TityridaeTyrannidae,0,707633.0879,2.542481794,2.902667564,24.31549866,10.72447053,1.965522669,169.1978791,7.2,677731,8084,66077199
Phyllomyias_plumbeiceps,TityridaeTyrannidae,0,71922.7264,2.391211476,2.667813505,17.07550616,12.9088692,1.865436531,108.6795589,9,53762,553,4791668
Phyllomyias_nigrocapillus,TityridaeTyrannidae,0,254835.6978,2.391010725,2.645240523,16.23387136,12.38189542,1.725164739,105.9460684,9.5,219625,2422,19193088
Phyllomyias_cinereiceps,TityridaeTyrannidae,0,144525.0336,2.42265677,2.683194682,16.07436083,12.46249737,1.800295152,121.6342138,9.5,92974,1092,7797097
Phyllomyias_uropygialis,TityridaeTyrannidae,0,232128.9577,2.265850264,2.68383022,14.89937616,13.43671782,3.218944507,85.58328176,8.99,105396,1145,9527186
Zimmerius_vilissimus,TityridaeTyrannidae,0,71349.78812,2.651928564,3.163772911,21.3684901,11.19636885,4.10708334,235.8271491,9.7,686405,7113,63349093
